PVSYST 7.4.8
;File;File date;Description
Proje;ERA GES_Project.PRJ;31/07/25 10h50;Depolamali Demo GES;
Cografi konum;New.SIT;31/07/25 10h50;Gümüstarla;Turkey;Europe;;
Hava durumu verileri;Gümü_tarla_MN81_SYN.MET;11/03/25 21h34;Gümüstarla;Meteonorm 8.1 (2005-2013), Sat=% 100;Sentetik;
Simülasyon varyanti;ERA GES_Project.VC0;31/07/25 10h50;Yeni simülasyon varyanti;
Simulation date;;02/08/25 13h45

Simulation:;Saatlik degerler; 01/01/90;'den 31/12/90'ye 

tarih;GlobInc;GlobEff;EArray;E_Grid;E_Avail;PR;EffArrR;EffArrC;EffSysR;EffSysC;EffInvB;EffInvR
     ;W/m²;W/m²;kW;kW;kW;oran;%;%;%;%;%;%

26/09/90 13:00;1050,9;1006,9;10894;9404,2;10660;0,8594;19,888;0;19,462;0;98,266;99
26/09/90 14:00;902,22;858,61;9543,5;8093,8;9349,5;0,878;20,295;0;19,883;0;99;99
26/09/90 15:00;687,27;645,41;7390,9;5997,5;7253,2;0,8942;20,633;0;20,249;0;99;99
26/09/90 16:00;423,33;370,15;4360,6;3026,8;4282,5;0,8571;19,764;0;19,41;0;98,892;98,892
26/09/90 17:00;150,03;71,395;878,5;0;842,67;0,4759;11,235;0;10,777;0;97,332;97,332
26/09/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/09/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/09/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/09/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/09/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
26/09/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 06:00;8,8401;8,0811;76,975;0;15,764;0,1511;16,707;0;3,4215;0;35,661;35,661
27/09/90 07:00;276,89;221,07;2693;1382,3;2638;0,8072;18,66;0;18,28;0;98,649;98,649
27/09/90 08:00;543,67;501,25;6049,4;4686,5;5942,2;0,926;21,349;0;20,971;0;98,998;98,998
27/09/90 09:00;777,96;737,22;8540;7117,6;8373,3;0,9119;21,062;0;20,651;0;99;99
27/09/90 10:00;950,67;911,3;10227;8757,7;10013;0,8924;20,641;0;20,209;0;99;99
27/09/90 11:00;1051;1008,6;10962;9470,3;10726;0,8647;20,012;0;19,582;0;97,846;99
27/09/90 12:00;1067,1;1024,4;11011;9517,5;10773;0,8553;19,797;0;19,37;0;97,552;99
27/09/90 13:00;1005,1;964,24;10571;9091;10347;0,8721;20,178;0;19,75;0;99;99
27/09/90 14:00;859,71;819,06;9149,5;7710,8;8966,5;0,8836;20,419;0;20,011;0;99;99
27/09/90 15:00;650,29;611,32;7028,3;5643,5;6899,2;0,8989;20,737;0;20,356;0;99;99
27/09/90 16:00;395;344,04;4039,7;2710,7;3966,4;0,8508;19,622;0;19,267;0;98,861;98,861
27/09/90 17:00;137,43;60,789;738,38;0;703,75;0,4339;10,309;0;9,8254;0;96,961;96,961
27/09/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
27/09/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 06:00;8,2975;7,5924;70,337;0;8,2277;0,084;16,264;0;1,9025;0;28,311;28,311
28/09/90 07:00;269,8;214,85;2578,3;1269;2524,7;0,7928;18,335;0;17,954;0;98,62;98,62
28/09/90 08:00;529,3;488;5827,1;4468,6;5724,3;0,9163;21,123;0;20,75;0;98,991;98,991
28/09/90 09:00;758,89;719,29;8234,9;6820,5;8076,2;0,9016;20,82;0;20,419;0;99;99
28/09/90 10:00;927,43;889,13;9860,1;8401,3;9657,1;0,8822;20,398;0;19,978;0;99;99
28/09/90 11:00;1023,9;982,76;10671;9188,2;10444;0,8642;19,996;0;19,571;0;99;99
28/09/90 12:00;1042,9;1001,2;10778;9291,9;10548;0,8568;19,828;0;19,404;0;99;99
28/09/90 13:00;977,16;937,56;10145;8677,8;9933,5;0,8613;19,919;0;19,505;0;99;99
28/09/90 14:00;837,63;798,04;8790,6;7361,6;8617,3;0,8716;20,136;0;19,739;0;99;99
28/09/90 15:00;631,57;593,57;6731,9;5354;6609,7;0,8867;20,451;0;20,08;0;99;99
28/09/90 16:00;379,87;329,54;3794,3;2468,9;3724,6;0,8307;19,164;0;18,813;0;98,834;98,834
28/09/90 17:00;130,2;56,248;670,18;0;636,13;0,414;9,8763;0;9,3745;0;96,724;96,724
28/09/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
28/09/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 06:00;7,8034;7,1695;65,065;0;2,2411;0,0243;15,998;0;0,551;0;21,404;21,404
29/09/90 07:00;281,33;223,58;2676,4;1366;2621,7;0,7895;18,253;0;17,879;0;98,645;98,645
29/09/90 08:00;553,19;509,56;6091;4727,3;5983;0,9163;21,126;0;20,751;0;98,999;98,999
29/09/90 09:00;789,84;748,05;8592,7;7168,9;8424,6;0,9037;20,873;0;20,465;0;99;99
29/09/90 10:00;963,21;922,71;10237;8767,5;10023;0,8816;20,392;0;19,966;0;99;99
29/09/90 11:00;1061;1017,9;10948;9456,8;10712;0,8554;19,798;0;19,372;0;97,932;99
29/09/90 12:00;1078;1034,4;11000;9507;10763;0,8459;19,578;0;19,156;0;97,617;99
29/09/90 13:00;1009;967,69;10499;9021,3;10277;0,8629;19,963;0;19,542;0;99;99
29/09/90 14:00;862,37;821,06;9093,1;7655,9;8911,6;0,8755;20,231;0;19,827;0;99;99
29/09/90 15:00;647,31;607,81;6929,8;5547,3;6803;0,8904;20,54;0;20,164;0;99;99
29/09/90 16:00;385,72;333,21;3841,5;2515,5;3771,2;0,8284;19,109;0;18,759;0;98,839;98,839
29/09/90 17:00;129,36;52,816;628,65;0;594,95;0,3897;9,3243;0;8,8244;0;96,555;96,555
29/09/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/09/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 06:00;7,2627;6,6803;59,302;-4,3026;0;0;15,666;0;-1,1367;0;12,449;12,449
30/09/90 07:00;289,07;229,56;2752;1440,6;2696,3;0,7903;18,266;0;17,897;0;98,662;98,662
30/09/90 08:00;567,27;522,59;6260,3;4892,9;6148,7;0,9183;21,174;0;20,796;0;99;99
30/09/90 09:00;804,13;761;8747,7;7319,8;8575,6;0,9035;20,872;0;20,461;0;99;99
30/09/90 10:00;978,51;936,75;10426;8950,9;10207;0,8837;20,444;0;20,013;0;99;99
30/09/90 11:00;1075,1;1031;11046;9552,1;10808;0,8517;19,714;0;19,288;0;97,339;99
30/09/90 12:00;1085,6;1041,4;11067;9572,1;10828;0,8451;19,56;0;19,137;0;97,217;99
30/09/90 13:00;1012,8;971,11;10581;9100,7;10356;0,8664;20,044;0;19,619;0;99;99
30/09/90 14:00;862,98;821,31;9117,7;7679,9;8935,6;0,8773;20,272;0;19,867;0;99;99
30/09/90 15:00;647,69;607,71;6950,1;5567,2;6822,9;0,8925;20,588;0;20,211;0;99;99
30/09/90 16:00;388,89;334,46;3856,2;2530;3785,7;0,8248;19,025;0;18,677;0;98,841;98,841
30/09/90 17:00;127,98;49,563;585,67;0;552,32;0,3656;8,78;0;8,2801;0;96,354;96,354
30/09/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/09/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 07:00;239,77;189,87;2255,2;949,73;2205,4;0,7793;18,046;0;17,648;0;98,525;98,525
01/10/90 08:00;475;437,15;5255,5;3907,1;5162,8;0,9209;21,229;0;20,854;0;98,959;98,959
01/10/90 09:00;674,15;637,36;7397;6003,4;7259,2;0,9123;21,052;0;20,66;0;99;99
01/10/90 10:00;833,83;797,26;8985,5;7551,2;8806,9;0,8949;20,676;0;20,265;0;99;99
01/10/90 11:00;936,88;898,01;9916;8455,6;9711,3;0,8782;20,307;0;19,888;0;99;99
01/10/90 12:00;957,73;918,48;10049;8584,5;9840,2;0,8705;20,131;0;19,713;0;99;99
01/10/90 13:00;898,12;860,89;9453;8005,9;9261,6;0,8737;20,195;0;19,786;0;99;99
01/10/90 14:00;769,72;731,62;8172,3;6759,5;8015,2;0,8822;20,371;0;19,979;0;99;99
01/10/90 15:00;581,42;544,92;6246;4879;6134,7;0,8939;20,612;0;20,244;0;99;99
01/10/90 16:00;353,92;303,08;3461;2140,4;3396,1;0,813;18,763;0;18,411;0;98,79;98,79
01/10/90 17:00;114,09;46,161;539,02;0;506,05;0,3758;9,0646;0;8,5102;0;96,1;96,1
01/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 07:00;274;215,77;2555,4;1246,4;2502,1;0,7737;17,894;0;17,521;0;98,614;98,614
02/10/90 08:00;539,62;496,91;5981,8;4620,2;5875,9;0,9226;21,269;0;20,892;0;98,996;98,996
02/10/90 09:00;770,93;730,31;8422,5;7003,2;8258,9;0,9077;20,962;0;20,555;0;99;99
02/10/90 10:00;938,57;899,24;10026;8562,1;9817,8;0,8863;20,495;0;20,07;0;99;99
02/10/90 11:00;1035,8;994,04;10811;9324,3;10580;0,8654;20,026;0;19,598;0;98,785;99
02/10/90 12:00;1051,5;1009,2;10853;9364,6;10620;0,8557;19,803;0;19,379;0;98,522;99
02/10/90 13:00;985,5;945,36;10267;8796,4;10052;0,8642;19,989;0;19,57;0;99;99
02/10/90 14:00;840,81;800,2;8853,6;7422,9;8678,6;0,8745;20,203;0;19,804;0;99;99
02/10/90 15:00;630,92;591,44;6748;5369,7;6625,4;0,8897;20,521;0;20,148;0;99;99
02/10/90 16:00;372,79;317,77;3616;2293,2;3548,9;0,8066;18,611;0;18,265;0;98,811;98,811
02/10/90 17:00;120,08;43,796;502,62;0;469,95;0,3316;8,0312;0;7,5092;0;95,87;95,87
02/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
02/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 07:00;134;110,51;1349,6;53,739;1309,4;0,8279;19,324;0;18,749;0;98,014;98,014
03/10/90 08:00;358,68;325,89;3979,2;2651,1;3906,8;0,9228;21,285;0;20,898;0;98,855;98,855
03/10/90 09:00;629,99;591,69;6920,9;5538,6;6794,3;0,9137;21,078;0;20,693;0;99;99
03/10/90 10:00;632,46;592,66;6881,3;5500;6755,7;0,905;20,876;0;20,494;0;99;99
03/10/90 11:00;829,48;788,08;8826;7396;8651,8;0,8837;20,415;0;20,012;0;99;99
03/10/90 12:00;535,95;494,88;5763,2;4405,8;5661,6;0,895;20,632;0;20,268;0;98,988;98,988
03/10/90 13:00;551,21;510,31;5925;4564,6;5820,3;0,8946;20,624;0;20,259;0;98,994;98,994
03/10/90 14:00;397,81;363,9;4298;2965,1;4220,8;0,899;20,73;0;20,358;0;98,887;98,887
03/10/90 15:00;444,06;410,34;4829,7;3488,5;4744,2;0,9052;20,868;0;20,498;0;98,931;98,931
03/10/90 16:00;292,49;249,3;2903,8;1590,5;2846,2;0,8245;19,048;0;18,671;0;98,695;98,695
03/10/90 17:00;27,254;23,657;265,65;0;229,94;0,7148;18,701;0;16,187;0;90,978;90,978
03/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
03/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 07:00;137,87;113,54;1393,1;96,782;1352,5;0,8311;19,387;0;18,821;0;98,054;98,054
04/10/90 08:00;299,7;269,48;3342,9;2023,9;3279,6;0,9271;21,401;0;20,996;0;98,773;98,773
04/10/90 09:00;474,56;439,83;5277,4;3928,7;5184,4;0,9256;21,337;0;20,961;0;98,961;98,961
04/10/90 10:00;505,1;466,86;5563,7;4209,9;5465,6;0,9168;21,134;0;20,762;0;98,978;98,978
04/10/90 11:00;793,35;752,33;8593,9;7170,1;8425,8;0,8998;20,784;0;20,377;0;99;99
04/10/90 12:00;774,28;733,51;8340,8;6923,6;8179,4;0,895;20,668;0;20,268;0;99;99
04/10/90 13:00;829,35;789,86;8897,1;7465,3;8721;0,8909;20,583;0;20,176;0;99;99
04/10/90 14:00;553,04;515,59;5999,9;4637,9;5893,6;0,9029;20,815;0;20,447;0;98,996;98,996
04/10/90 15:00;421,73;389,44;4577,2;3240;4495,7;0,9032;20,824;0;20,453;0;98,911;98,911
04/10/90 16:00;290,3;246,42;2875,5;1562,6;2818,3;0,8225;19,005;0;18,627;0;98,689;98,689
04/10/90 17:00;20,633;18,411;201,91;0;157,6;0,6471;18,775;0;14,655;0;83,854;83,854
04/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
04/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 07:00;126;104,11;1280,1;0;1240,6;0,8342;19,493;0;18,891;0;97,945;97,945
05/10/90 08:00;234,33;208,95;2603,3;1293,8;2549,5;0,9218;21,315;0;20,874;0;98,627;98,627
05/10/90 09:00;262,93;233,48;2901,7;1588,5;2844,2;0,9165;21,175;0;20,755;0;98,694;98,694
05/10/90 10:00;271,67;241,23;2979,5;1665,3;2921;0,911;21,043;0;20,63;0;98,71;98,71
05/10/90 11:00;465,47;427,82;5140,2;3793,8;5049,5;0,9191;21,188;0;20,814;0;98,952;98,952
05/10/90 12:00;888,95;845,46;9569,6;8119,1;9374,9;0,8935;20,655;0;20,234;0;99;99
05/10/90 13:00;751,59;712,59;8140,1;6728,1;7983,8;0,9;20,78;0;20,381;0;99;99
05/10/90 14:00;779,08;738,47;8369,4;6951,5;8207,2;0,8925;20,611;0;20,212;0;99;99
05/10/90 15:00;638,24;596,17;6815;5435,2;6690,9;0,8882;20,487;0;20,114;0;99;99
05/10/90 16:00;359,79;303,07;3453,9;2133,3;3389,1;0,7981;18,419;0;18,073;0;98,789;98,789
05/10/90 17:00;49,278;28,198;318,05;0;286,83;0,4932;12,383;0;11,168;0;93,887;93,887
05/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
05/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 07:00;249,48;193,69;2237;931,79;2187,5;0,7429;17,204;0;16,823;0;98,519;98,519
06/10/90 08:00;496,86;457,07;5531,3;4178,1;5433,8;0,9266;21,36;0;20,983;0;98,976;98,976
06/10/90 09:00;714,67;676,75;7903;6497;7752,7;0,9191;21,217;0;20,813;0;99;99
06/10/90 10:00;877,58;840,07;9503,3;8054,7;9310,5;0,8989;20,777;0;20,355;0;99;99
06/10/90 11:00;975,97;936,4;10388;8913,4;10169;0,8828;20,421;0;19,992;0;99;99
06/10/90 12:00;994,41;954,32;10495;9017,1;10273;0,8753;20,249;0;19,821;0;99;99
06/10/90 13:00;936,86;898,71;9915,9;8455,6;9711,3;0,8782;20,308;0;19,888;0;99;99
06/10/90 14:00;805,03;765,69;8601,3;7177,4;8433,1;0,8875;20,5;0;20,099;0;99;99
06/10/90 15:00;608,79;569,19;6483,3;5111;6366,7;0,8861;20,433;0;20,065;0;99;99
06/10/90 16:00;339,86;285,6;3265,6;1947,6;3203,3;0,7986;18,436;0;18,084;0;98,76;98,76
06/10/90 17:00;20,247;18,076;197,15;0;152,19;0,6368;18,682;0;14,422;0;83,136;83,136
06/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
06/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 07:00;274,93;213,34;2457;1149,2;2404,9;0,7411;17,146;0;16,783;0;98,587;98,587
07/10/90 08:00;546,88;503;6060,5;4697,4;5953,1;0,9223;21,262;0;20,886;0;98,998;98,998
07/10/90 09:00;774,59;733,12;8496,8;7075,5;8331,3;0,9113;21,046;0;20,636;0;99;99
07/10/90 10:00;943,69;903,12;10128;8661,5;9917,2;0,8904;20,592;0;20,163;0;99;99
07/10/90 11:00;1036,6;994,48;10856;9367,2;10623;0,8682;20,092;0;19,661;0;98,505;99
07/10/90 12:00;1048,7;1006,2;10877;9387,8;10643;0,8599;19,9;0;19,473;0;98,372;99
07/10/90 13:00;979,07;938,86;10273;8802,7;10058;0,8704;20,133;0;19,711;0;99;99
07/10/90 14:00;831,8;790,51;8818,7;7388,9;8644,6;0,8805;20,342;0;19,94;0;99;99
07/10/90 15:00;619,32;578,25;6543,7;5170;6425,7;0,8791;20,272;0;19,907;0;99;99
07/10/90 16:00;361,67;300,67;3334,4;2015,5;3271,2;0,7663;17,689;0;17,354;0;98,771;98,771
07/10/90 17:00;15,25;13,942;145,6;0;93,681;0,5205;18,319;0;11,786;0;72,372;72,372
07/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
07/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 06:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 07:00;168,52;133,5;1580,6;282,41;1538,1;0,7733;17,995;0;17,512;0;98,2;98,2
08/10/90 08:00;355,47;323,56;3983,9;2655,8;3911,5;0,9323;21,504;0;21,113;0;98,855;98,855
08/10/90 09:00;479,87;445,4;5369,7;4019,3;5275;0,9313;21,469;0;21,091;0;98,966;98,966
08/10/90 10:00;559,94;521,53;6203,4;4837,2;6093;0,9219;21,256;0;20,878;0;99;99
08/10/90 11:00;763,16;723,53;8331;6914,1;8169,8;0,907;20,945;0;20,54;0;99;99
08/10/90 12:00;775,86;735,02;8397,8;6979,1;8234,8;0,8993;20,767;0;20,364;0;99;99
08/10/90 13:00;513,02;474,07;5598,7;4244,3;5500;0,9083;20,938;0;20,569;0;98,979;98,979
08/10/90 14:00;430,34;394,74;4705,4;3366,1;4621,8;0,9099;20,979;0;20,607;0;98,921;98,921
08/10/90 15:00;545,14;505,52;5868,1;4508,8;5764,5;0,8959;20,653;0;20,288;0;98,993;98,993
08/10/90 16:00;294,04;243,6;2734,3;1423,1;2678,8;0,7719;17,842;0;17,48;0;98,658;98,658
08/10/90 17:00;25,01;21,6;242,25;0;203,38;0,689;18,584;0;15,602;0;88,798;88,798
08/10/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
08/10/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
09/10/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
